ig_media_id,data,tipo,tema,status,motivo,alvo,engajamento,curtidas,comentarios,legenda,permalink
18125078173343512,2024-04-16,REELS,Autismo / TEA,removido,fora de 2025-2026,,130,118,12,À DEDICAÇÃO DAS FEAMAS COM AS PESSOAS COM TEA! 👏 É isso que homenagea,https://www.instagram.com/reel/C5zVVn8OEuf/
17926093847853906,2024-04-07,FEED,Institucional / Agenda,removido,fora de 2025-2026,,130,120,10,Sabemos a censura e a arbitrariedade que estamos vivendo. Só não vê qu,https://www.instagram.com/p/C5eXn5fOhpw/
17997782018773670,2025-03-06,REELS,Institucional / Agenda,avaliar,sem regra (revisar),,129,113,16,Nosso gabinete está sempre de portas abertas para você! 🎯 Venha nos v,https://www.instagram.com/reel/DG3qT-JJBKV/
18003771740343892,2024-07-04,REELS,Atualidades,removido,fora de 2025-2026,,129,116,13,UM RECADO AO STF 💥 O congresso nacional deve legislar sobre esse tema,https://www.instagram.com/reel/C9A_bMtpnEr/
18061582867577468,2024-05-26,REELS,Institucional / Agenda,removido,fora de 2025-2026,,129,117,12,"MAIO LARANJA, CONSCIENTIZE-SE! 🧡 Precisamos nos unirmos contra o abus",https://www.instagram.com/reel/C7by435OOYU/
18013743733557868,2023-03-15,REELS,Obras e Entregas,removido,fora de 2025-2026,,128,120,8,🗣️ REDRAGAGEM DO RIO TUBARÃO! Lembrar da data de 24 de março é reaviv,https://www.instagram.com/reel/Cp1Bu_krsoT/
17946235716035830,2026-07-13,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,127,108,19,O TRABALHO NÃO PARA NEM NO ANIVERSÁRIO! 🎉 Hoje é dia de comemorar mai,https://www.instagram.com/p/DawFfJXNj--/
18083199715607574,2025-02-10,REELS,Obras e Entregas,removido,retirar redragagem,cidade da obra,127,119,8,🗣️Estamos esperando ansiosos pelo projeto da Redragagem. É uma luta c,https://www.instagram.com/reel/DF6JMYIJGs2/
18443004073001088,2024-07-01,FEED,Institucional / Agenda,removido,fora de 2025-2026,,127,118,9,Sempre em defesa da INCLUSÃO! 🙌,https://www.instagram.com/p/C84SmSyNvrG/
18051633685480368,2023-09-14,FEED,Institucional / Agenda,removido,fora de 2025-2026,,126,122,4,Visita na Embaixada Brasileira! 🇧🇷 Muito bem recebido pelo Ministro ,https://www.instagram.com/p/CxLz_J6OIlz/
18057262370732085,2026-06-13,REELS,Rural e Agro,removido,meu palpite tá aí,,125,116,9,MEU PALPITE TÁ AÍ! 🇧🇷 O Brasil entra em campo… e aqui quem sai ganha,https://www.instagram.com/reel/DZiTR5cu6-s/
18071655232483426,2024-07-30,FEED,Institucional / Agenda,removido,fora de 2025-2026,,125,123,2,Qual time você está? 👀 Não é só a Manu que tá louca pra acompanhar to,https://www.instagram.com/p/C-DxJYnJ3Au/
18001155233456291,2024-02-17,FEED,Institucional / Agenda,removido,fora de 2025-2026,,125,112,13,"🛣 JAGUARUNA, GAROPABA E IMBITUBA PRECISAM DE ATENÇÃO! 👀 Melhorando o",https://www.instagram.com/p/C3c5P7jCtuR/
17982698354236356,2023-09-16,REELS,Educação,removido,fora de 2025-2026,,125,121,4,➡️ Acessar o site da biblioteca Oliveira Lima e conheça esse acervo in,https://www.instagram.com/reel/CxRHTJfO2Wx/
18072122804199977,2026-03-14,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,124,100,24,JUSTIÇA PARA O CASO ORELHA! 🚨 Votei SIM pela federalização do Caso Or,https://www.instagram.com/p/DV3VpfeAM5g/
17912594229156081,2025-07-07,REELS,Institucional / Agenda,avaliar,sem regra (revisar),,124,117,7,E vamos pra mais uma semana abençoada! 🙏🚀,https://www.instagram.com/reel/DLztJZSOTro/
17991405008354384,2024-02-20,REELS,Institucional / Agenda,removido,fora de 2025-2026,,124,108,16,A capital da Baleia-Franca chegou por aqui! 🐋 400 mil reais em invest,https://www.instagram.com/reel/C3lNLU1uaD3/
17915058927061181,2025-01-27,REELS,Obras e Entregas,aprovado,obra/entrega (direcionar p/ cidade),Rio Fortuna,123,116,7,"📍RIO FORTUNA 👏 Recurso enviado, obra pronta e a gente fiscalizando d",https://www.instagram.com/reel/DFVcfQ7uRFI/
18128007958362070,2024-07-16,REELS,Institucional / Agenda,removido,fora de 2025-2026,,123,106,17,Político só dá as caras em época de eleição? 👀 AQUI NÃO TEM ESSA! 👊 ,https://www.instagram.com/reel/C9fepkju1dF/
17964170006615209,2023-08-11,REELS,Educação,removido,fora de 2025-2026,,123,113,10,"Sou advogado e já fui estudante por muito tempo.📚 Aliás, na vida públ",https://www.instagram.com/reel/CvzURY5ukfj/
17844439034957957,2023-03-15,FEED,Obras e Entregas,removido,fora de 2025-2026,,123,119,4,"O projeto da Redragagem do Rio Tubarão tem que sair do papel, já que e",https://www.instagram.com/tv/Cp0lJ8doMGC/
18082583467928391,2025-09-07,REELS,Institucional / Agenda,avaliar,sem regra (revisar),,122,112,10,🇧🇷 ORGULHO DE SER BRASILEIRO O 7 de Setembro é um momento de união e,https://www.instagram.com/reel/DOTpn9Wjdfb/
18344010274151684,2025-02-12,REELS,Institucional / Agenda,avaliar,sem regra (revisar),,122,116,6,"NOSSA LUTA CONTINUA: FILAS, NÃO! 💥 CCR precisa seguir o contrato e re",https://www.instagram.com/reel/DF-qmxtuyk-/
17995264138838975,2023-04-11,FEED,Educação,removido,fora de 2025-2026,,122,113,9,Hoje tivemos a reunião de líderes sobre a Segurança Pública nas escola,https://www.instagram.com/p/Cq6V9eQufSi/
18045077033616741,2025-05-15,FEED,Institucional / Agenda,removido,estágio / visita,,121,117,4,ESTÁGIO VISITA DA ALESC 🚀 Uma experiência única no coração do parlame,https://www.instagram.com/p/DJrxrB0p7S-/
17976352304290615,2023-04-09,FEED,Institucional / Agenda,removido,fora de 2025-2026,,121,117,4,É tempo de celebrar a vida! Feliz Páscoa! ✨,https://www.instagram.com/p/Cq0KQsXOnHT/
17892785843942233,2023-12-04,FEED,Institucional / Agenda,removido,fora de 2025-2026,,120,116,4,Parabéns a Luciana Ceretta por receber o título de cidadã catarinense ,https://www.instagram.com/p/C0cwUJru-Vj/
18365448976151131,2025-08-13,REELS,Institucional / Agenda,avaliar,sem regra (revisar),,119,114,5,Trabalhamos muito e com sorriso no rosto porque fazemos o que a gente ,https://www.instagram.com/reel/DNTwHkYJn4G/
18012777398535033,2025-05-13,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,119,113,6,UNIÃO PROGRESSISTA! ⤴️ Deixe sua dúvida aqui🙌,https://www.instagram.com/p/DJmpZLWJKWU/
18026994659437276,2025-04-14,REELS,Institucional / Agenda,avaliar,sem regra (revisar),,119,111,8,"MORRO DOS CAVALOS VAI TRANCAR DE NOVO? 👀 Com as chuvas, o trecho volt",https://www.instagram.com/reel/DIbw60lO7Xl/
18308146261191103,2023-11-15,FEED,Esporte,removido,fora de 2025-2026,,119,117,2,INCENTIVAR CRIANÇAS AO ESPORTE! ⚽️🥎🏃 É isso que aprendi com meus ano,https://www.instagram.com/p/CzrSti_u3RO/
18070245856406831,2023-08-29,FEED,Institucional / Agenda,removido,fora de 2025-2026,,119,118,1,"+ um dia de trabalho, + um dia corrido, com a certeza de estar no cami",https://www.instagram.com/p/CwixX6LOY51/
17993396914819727,2023-05-17,FEED,Obras e Entregas,removido,fora de 2025-2026,,119,112,7,Uma obra tão importante quanto a Rodovia Ageu Medeiros deve ter sua de,https://www.instagram.com/tv/CsW2MW1oaca/
18088031320581318,2025-03-14,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,118,110,8,TAVA TRABALHANDO POR SC 🫡🚀 Os catarinenses merecem nossa dedicação m,https://www.instagram.com/p/DHMPKNLp3yu/
17973933017824137,2025-02-26,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,118,115,3,Bancada Progressistas sempre unida! 🚀🎯 📸 @brunocollaco,https://www.instagram.com/p/DGjWBgOpY4Z/
18029998100262850,2024-09-03,REELS,Institucional / Agenda,removido,fora de 2025-2026,,118,114,4,PROJETO DA REESTRUTURAÇÃO DO PORTO DE LAGUNA ✍️ Nossa Bancada do Sul s,https://www.instagram.com/reel/C_eGg3hy3Rp/
18163721599429965,2026-05-24,FEED,Cultura e Tradição,avaliar,sem regra (revisar),,117,115,2,FORTALECENDO NOSSAS RAÍZES 🌾✨ Que alegria participar dessa linda feir,https://www.instagram.com/p/DYvNMOEAP9N/
17858706549405553,2025-04-22,FEED,Autismo / TEA,removido,curadoria manual (linha 52 orig),Público autismo / SC,117,105,12,ABRIL AZUL 🩵 Defendendo o autismo por mais inclusão!,https://www.instagram.com/p/DIw7aPjJaLp/
18354301483138117,2024-09-25,FEED,Institucional / Agenda,removido,fora de 2025-2026,,117,108,9,APOIE NOSSO TIME! 1️⃣1️⃣✅,https://www.instagram.com/p/DAV7uqrulM0/
18079990603421130,2024-04-25,REELS,Institucional / Agenda,removido,fora de 2025-2026,,117,106,11,ATENÇÃO! 👀 O projeto do Morro dos Cavalos está recebendo atenção prio,https://www.instagram.com/reel/C6MxqZGu7nT/
17917262102902179,2024-03-26,FEED,Institucional / Agenda,removido,fora de 2025-2026,,117,110,7,"Progressistas, em frente! 🚀 #progressistas #progressistassc #pepecoll",https://www.instagram.com/p/C4_cUbsOppS/
17978664782065192,2023-05-23,FEED,Institucional / Agenda,removido,fora de 2025-2026,,117,114,3,"Quero desejar um feliz aniversário pro companheiro de partido, amigo e",https://www.instagram.com/p/CsmbkoluKXr/
18338110306164475,2025-08-03,FEED,Obras e Entregas,aprovado,obra/entrega (direcionar p/ cidade),cidade da obra,116,111,5,"NA ESTRADA! 🚙💨🙅‍♂️ Essa semana foi de estrada, encontros e escutand",https://www.instagram.com/p/DM5ykF-JsLf/
17970293516602549,2024-05-20,FEED,Autismo / TEA,removido,fora de 2025-2026,,116,106,10,INSCRIÇÕES ESTÃO ABERTAS! 💥🧩 Seminário Estadual de Autismo - diagnós,https://www.instagram.com/p/C7NMjd0uTPu/
17858313666113303,2024-03-22,REELS,Institucional / Agenda,removido,fora de 2025-2026,,116,109,7,MAIS DE 800 PESSOAS! ✨🧩 A cidade de Tubarão discutiu e aprendeu sobre,https://www.instagram.com/reel/C40464BO-Sg/
17994068918366129,2023-11-07,REELS,Obras e Entregas,removido,fora de 2025-2026,,116,111,5,2️⃣OBRAS IMPORTANTES!⬇️ 🛣️ Repasse para revitalização do acesso Sul d,https://www.instagram.com/reel/CzWXvGfOi3b/
17937541268680143,2023-06-30,FEED,Atualidades,removido,fora de 2025-2026,,116,64,52,Quero muito saber sua opinião sobre isso! Deixa aqui! ⬇️ #bolsonaro #l,https://www.instagram.com/p/CuH7dhQuME2/
18058266275395424,2026-03-05,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,115,100,15,Por que todas as mensagens trocadas entre Moraes e Vorcaro eram apagad,https://www.instagram.com/p/DVhQoOWgP7x/
18068490251129438,2025-12-23,REELS,Institucional / Agenda,avaliar,sem regra (revisar),,115,114,1,Mais um importante equipamento entregue através do nosso mandato! 💪🚜,https://www.instagram.com/reel/DSnD0FWgOpD/
17855634507446603,2025-06-10,REELS,Institucional / Agenda,avaliar,sem regra (revisar),,115,105,10,APROVADO NA CCJ ✅ Agora nosso projeto irá pras próximas comissões. Seg,https://www.instagram.com/reel/DKvKD2wp8m6/
18051156997809687,2024-07-28,FEED,Institucional / Agenda,removido,fora de 2025-2026,,115,98,17,PRONTOS PARA FAZER A DIFERENÇA! 🚀 As convenções confirmam: a campanha,https://www.instagram.com/p/C9-uXNcJqWi/
17983734890686239,2024-07-08,REELS,Educação,removido,fora de 2025-2026,,115,98,17,TRANSFORMAÇÃO SOCIAL 👏 🌟 Hoje encerramos o ciclo de seminários sobre,https://www.instagram.com/reel/C9LBw85J9_n/
17872569948578753,2026-03-26,REELS,Institucional / Agenda,avaliar,sem regra (revisar),,114,106,8,#TBT QUE VIRA COMPROMISSO 🐾 Hoje é dia de lembrar… mas também de refo,https://www.instagram.com/reel/DWXZ9N9DTsn/
18034296971380057,2024-12-15,REELS,Institucional / Agenda,removido,fora de 2025-2026,,114,113,1,Making off da série Senna!!!,https://www.instagram.com/reel/DDmiJRKuvXL/
17965722428687710,2024-11-07,REELS,Institucional / Agenda,removido,fora de 2025-2026,,114,105,9,"Boas notícias para Santa Catarina! 📰🚀 A empresa argentina IMAP, espe",https://www.instagram.com/reel/DCFo83RuVwA/
17952193286695055,2023-10-26,REELS,Institucional / Agenda,removido,fora de 2025-2026,,114,108,6,EM DEFESA DOS CATARINENSES! 🫡 No debate sobre os fenômenos climáticos,https://www.instagram.com/reel/Cy4BLR7Oi1u/
18037902010463838,2023-05-18,REELS,Obras e Entregas,removido,fora de 2025-2026,,114,108,6,Defendo a pavimentação da Rodovia Ageu Medeiros com unhas e dentes! 💪,https://www.instagram.com/reel/CsZjeJqpjV1/
17907651342183719,2025-07-04,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,113,102,11,PRA CIMA FLUMINENSE! Hoje o clima é esse e não tem jeito: EU VOU FICAR,https://www.instagram.com/p/DLsjV-AJyvL/
17983514900399480,2023-10-07,REELS,Institucional / Agenda,removido,fora de 2025-2026,,113,107,6,CUIDE-SE! ☔️As chuvas estão se agravando em todo o estado. Estou em co,https://www.instagram.com/reel/CyGNC9GOl4y/
17989094945082662,2023-06-12,FEED,Institucional / Agenda,removido,fora de 2025-2026,,113,105,8,Nós! ♥️ @brubrunelcollaco,https://www.instagram.com/p/CtZ92ktJi5B/
17973431757097511,2026-07-06,REELS,Educação,avaliar,sem regra (revisar),Painel,112,96,16,"UNIFORME É DIGNIDADE! 🧥📚 Em Painel, tivemos a alegria de participar ",https://www.instagram.com/reel/Dadyg4DpJ2-/
18118406194395961,2024-10-12,FEED,Institucional / Agenda,removido,fora de 2025-2026,,112,112,0,Feliz dia das crianças! 🫶,https://www.instagram.com/p/DBBruQ_OApq/
17998037021107241,2023-09-01,REELS,Institucional / Agenda,removido,fora de 2025-2026,,112,109,3,CONEXÃO ENTRE POLÍTICOS E EMPREENDEDORES! 🤝 Os modais auxiliam o dese,https://www.instagram.com/reel/CwqiPpaOxLJ/
17974284401142085,2023-05-30,FEED,Institucional / Agenda,removido,fora de 2025-2026,,112,110,2,"✨ Como regionalista comprometido, estou empenhado em transformar proje",https://www.instagram.com/p/Cs4lAGypeH1/
17994029038756371,2023-05-02,FEED,Institucional / Agenda,removido,fora de 2025-2026,,112,109,3,✈️AEROPORTO REGIONAL DE JAGUARUNA! ⬆️ Arrasta pro lado e confere. ✅ #a,https://www.instagram.com/p/CrwKNe1uVX9/
18249990328249093,2024-09-15,REELS,Institucional / Agenda,removido,fora de 2025-2026,,111,99,12,VALORIZAR A NOSSA REGIÃO!🌍✨ É sobre unir forças para o desenvolviment,https://www.instagram.com/reel/C_8RYnbuztJ/
17995660532380398,2024-04-18,REELS,Educação,removido,fora de 2025-2026,,111,101,10,🌟INVESTIMENTO EM INCLUSÃO! Apae de Capivari de Baixo está fazendo um ,https://www.instagram.com/reel/C56zooQOaA9/
18035675533564914,2023-09-28,REELS,Institucional / Agenda,removido,fora de 2025-2026,,111,105,6,🗣️PREFEITOS E VICES! Nosso mandato tem que ter a participação de noss,https://www.instagram.com/reel/CxwAer4uI_q/
17938319561667552,2023-06-01,REELS,Institucional / Agenda,removido,fora de 2025-2026,,111,101,10,O poder transformador da adoção! 💙✨ Debater sobre esse tema tão impor,https://www.instagram.com/reel/Cs9WZ6FNln_/
18049256462695352,2026-02-02,REELS,Institucional / Agenda,avaliar,sem regra (revisar),,110,103,7,TRABALHO SEM PAUSA 🚧✈️ Praia? Quase não se vê… Quando o compromisso é,https://www.instagram.com/reel/DURbC3cAEh2/
18111238474581475,2025-11-01,REELS,Institucional / Agenda,avaliar,sem regra (revisar),,110,103,7,💬 Uma das melhores partes de ser deputado é poder lutar pelos municíp,https://www.instagram.com/reel/DQhyniJAWtr/
18150438484361562,2025-02-20,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,110,106,4,📌 É nas comissões que analisamos os projetos! Antes de uma lei ser ap,https://www.instagram.com/p/DGTxoQOyDgf/
18079520242882866,2025-10-31,REELS,Institucional / Agenda,avaliar,sem regra (revisar),Gaspar,109,102,7,Prestando contas em Gaspar! Seguimos com o compromisso de estar perto ,https://www.instagram.com/reel/DQeB7ucgDU8/
18052103236577090,2024-05-13,FEED,Institucional / Agenda,removido,fora de 2025-2026,,109,99,10,Sofremos com medidas unilaterais que não levam em consideração as comu,https://www.instagram.com/p/C667RYJu3Jj/
17885436431959767,2023-11-17,REELS,Autismo / TEA,removido,fora de 2025-2026,,109,104,5,DEFENDO E ME EMOCIONO EM DEFESA DA PESSOA COM ESPECTRO AUTISTA! 🧩🤝 A,https://www.instagram.com/reel/CzunVEiIuHQ/
17905623456185498,2026-02-04,REELS,Obras e Entregas,aprovado,obra/entrega (direcionar p/ cidade),Içara,108,104,4,"OBRA QUE TRANSFORMA VIDAS EM IÇARA 🚧 A Rua 17 de Dezembro, no Loteame",https://www.instagram.com/reel/DUVuUh_gCd0/
17916737262131464,2025-07-15,REELS,Institucional / Agenda,avaliar,sem regra (revisar),Capivari de Baixo,108,97,11,📍 Capivari de Baixo precisa de reforço no Judiciário! Hoje levamos ao,https://www.instagram.com/reel/DMIzO3PucMt/
18019162729601083,2023-06-02,REELS,Cultura e Tradição,removido,fora de 2025-2026,,108,98,10,A ADOÇÃO DESPERTA SORRISOS! 👏😃 O seminário de adoção foi um sucesso ,https://www.instagram.com/reel/CtATc55semj/
17864449188629223,2026-05-29,REELS,Obras e Entregas,aprovado,obra/entrega (direcionar p/ cidade),cidade da obra,107,102,5,"ONDE A DONA ALZA FALOU, TÁ FALADO! 🚜🛣️ Mais uma conquista importante",https://www.instagram.com/reel/DY72zyzOl2L/
17994435353430689,2024-04-30,REELS,Institucional / Agenda,removido,fora de 2025-2026,,107,90,17,GAFE COMETIDA! 👀 Mas 100 mil foram destinados a rede feminina! 💖 Nos,https://www.instagram.com/reel/C6Y1LUIuRhS/
18190302202314986,2026-03-06,REELS,Institucional / Agenda,avaliar,sem regra (revisar),,106,90,16,COMUNIDADE UNIDA 🤝 Foi uma alegria participar da inauguração do Centr,https://www.instagram.com/reel/DVi7hANjcWN/
18061967650981168,2025-03-20,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,106,103,3,SAUDADES MINHAS MENINAS 💕 Papai já tá chegando e com novidades pra to,https://www.instagram.com/p/DHb-0KUO2Xk/
18041457665033379,2024-12-25,FEED,Institucional / Agenda,removido,fora de 2025-2026,,106,100,6,FELIZ NATAL! 🎁🎄,https://www.instagram.com/p/DEAL9DjOPVD/
17860258446146821,2024-07-15,FEED,Institucional / Agenda,removido,fora de 2025-2026,,106,91,15,DESENVOLVIMENTO LOCAL 🚧 É fundamental que nossas comunidades sejam es,https://www.instagram.com/p/C9cjsT3JAxX/
18087066406435724,2024-04-26,REELS,Saúde,removido,fora de 2025-2026,,106,96,10,🏥A defesa do Hospital Nossa Senhora da Conceição é crucial diante das,https://www.instagram.com/reel/C6PDviFOWi4/
17973538007439734,2023-10-20,REELS,Institucional / Agenda,removido,fora de 2025-2026,,106,99,7,ARREGAÇANDO AS MANGAS EM CRICIÚMA! 👊🏼 Um dia lotado de agendas por C,https://www.instagram.com/reel/CyoyHq7OHUL/
17892205161281065,2025-07-28,FEED,Esporte,removido,esporte sem realização,,105,93,12,"🏃‍♀️⚽ O esporte transforma, inspira e ensina. É no jogo, na disciplin",https://www.instagram.com/p/DMqkJhaJLFn/
18032916341372165,2025-05-20,REELS,Institucional / Agenda,avaliar,sem regra (revisar),,105,94,11,PRESTAÇÃO DE CONTAS NA ACIT ✍️ Mais de R$ 56 milhões investidos no Sul,https://www.instagram.com/reel/DJ413Y1pibY/
18063081418983428,2025-03-29,FEED,Cultura e Tradição,aprovado,La bella polenta,Região,105,102,3,LA BELLA POLENTA! 🍽️🇮🇹 Nada como uma boa polenta pra esquentar o co,https://www.instagram.com/p/DHyRBGBOa-4/
17962303685696046,2024-01-11,FEED,Institucional / Agenda,removido,fora de 2025-2026,,105,104,1,PRA COMEÇAR O ANO INSPIRADO! 🌸💪 Elas que apoiam umas as outras em mo,https://www.instagram.com/p/C19n2GTK55o/
17982336508976677,2023-05-11,FEED,Saúde,removido,fora de 2025-2026,,105,99,6,"Unidos pela saúde pública, Zé Gotinha, eu e o Deputado Napoleão estamo",https://www.instagram.com/p/CsHT8q_uPci/
18004115464640861,2023-04-06,FEED,Institucional / Agenda,removido,fora de 2025-2026,,105,96,9,Um #tbt recente e marcante de inclusão.🧩 Nosso evento de lançamento d,https://www.instagram.com/p/CqtdthmOsca/
17898461054854258,2023-09-15,REELS,Institucional / Agenda,removido,fora de 2025-2026,,104,100,4,➡️As políticas públicas são fundamentais para alcançar os melhores res,https://www.instagram.com/reel/CxOlOj_uiUd/
18051804830535729,2026-07-15,FEED,Obras e Entregas,aprovado,obra/entrega (direcionar p/ cidade),cidade da obra,103,94,9,🚧 A SOLUÇÃO QUE O SUL DE SC PRECISA A interdição da Ponte Anita Garib,https://www.instagram.com/p/Da09rj3oIHb/
18179658466375096,2026-07-10,FEED,Rural e Agro,removido,agro sem realização,,103,101,2,Vai uma cuca quentinha aí? 😋 A FEAGRO já está movimentando Braço do N,https://www.instagram.com/p/DaoHcxAJg_X/
18119722759752639,2026-06-19,REELS,Rural e Agro,removido,agro sem realização,,103,95,8,O BRASIL ENTRA EM CAMPO. QUEM GANHA É A NOSSA REGIÃO 🇧🇷⚽ Hoje a sele,https://www.instagram.com/reel/DZxrSvfMEvq/
17948534988089425,2026-01-19,REELS,Obras e Entregas,aprovado,obra/entrega (direcionar p/ cidade),Gravatal,103,98,5,A MELHOR COISA QUE TEM: Ver a obra pronta do recurso que enviamos! 🚀 ,https://www.instagram.com/reel/DTsZKEEgHwo/
18111932266559003,2026-01-04,FEED,Atualidades,removido,Venezuela,,103,85,18,🇻🇪 VENEZUELA: DO OURO NEGRO À CRISE HUMANITÁRIA 🛢️🔥 Já foi chamada,https://www.instagram.com/p/DTGOIhkgN1D/
17928987698935529,2025-05-05,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,103,96,7,Política de verdade é assim! 🎯,https://www.instagram.com/p/DJSlu47pky0/
18060331702956424,2025-02-25,REELS,Institucional / Agenda,avaliar,sem regra (revisar),,103,97,6,"Direto da Eikto, a maior empresa de baterias de lítio do MUNDO! 🌍🔥 ✅",https://www.instagram.com/reel/DGgQ44GJ5LW/
17943383852867798,2024-10-25,REELS,Institucional / Agenda,removido,fora de 2025-2026,,103,99,4,Trabalhando pelo Sul de Santa Catarina! 💪 Questionamos o andamento da,https://www.instagram.com/reel/DBjX19IuNkg/
17969281775480698,2023-10-06,REELS,Institucional / Agenda,removido,fora de 2025-2026,,103,98,5,"SALVAR VIDAS NÃO É PRA QUALQUER UM! 🚒👩‍🚒 Ver de perto a dedicação, ",https://www.instagram.com/reel/CyEqqN-O_6g/
17931738071607010,2023-06-09,REELS,Institucional / Agenda,removido,fora de 2025-2026,,103,101,2,"Nada de FERIADO! 😱 Trabalhando a toda hora, em todo lugar, os momento",https://www.instagram.com/reel/CtSRxrPJB3i/
17942776067513010,2023-05-14,FEED,Institucional / Agenda,removido,fora de 2025-2026,,103,97,6,Nossa Manu e Lelê têm muita sorte em ter uma mãe como você. És uma mãe,https://www.instagram.com/p/CsOelLPOFFr/
17874186462532390,2026-02-19,FEED,Obras e Entregas,removido,curadoria manual (linha 59),cidade da obra,102,100,2,O trabalho não para e as entregas também não! 😉,https://www.instagram.com/p/DU9BO4LAbef/
18485448172060293,2025-02-15,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,102,96,6,NOSSA DEFESA PELO CARATINENSE NAS FILAS! 🛣️💥 Arrasta pro lado e conf,https://www.instagram.com/p/DGGRg2bON5-/
17939682827591684,2023-07-20,REELS,Obras e Entregas,removido,fora de 2025-2026,,102,102,0,Na Barra do molhes só deu frio e botos! 🥶🐬 📍 Laguna #laguna #moles ,https://www.instagram.com/reel/Cu7k5VNsjxh/
17934451457677851,2023-06-21,REELS,Saúde,removido,fora de 2025-2026,,102,96,6,"🎀Mulheres inspiradoras da Rede Feminina do Câncer, unidas em busca de",https://www.instagram.com/reel/CtxQTnsLzV_/
18153553147427809,2026-01-23,REELS,Obras e Entregas,aprovado,obra/entrega (direcionar p/ cidade),Rio Fortuna,101,93,8,🚀 Rio Fortuna segue avançando! Mais investimentos chegando para fazer,https://www.instagram.com/reel/DT2e9D7gLOL/
18214791166308873,2025-11-08,FEED,Autismo / TEA,aprovado,TEA/autismo (fica todos),Público autismo / SC,101,92,9,•• O Censo do Autismo não é estatística — é dignidade! A invisibilidad,https://www.instagram.com/p/DQzrj1lEQ6N/
17984909192427526,2024-01-24,FEED,Institucional / Agenda,removido,fora de 2025-2026,,101,89,12,PALAVRA CUMPRIDA! 🤝 Capivari de Baixo vai receber R$ 2 milhões para o,https://www.instagram.com/p/C2f3Gnsu3Bi/
18077222464384087,2023-08-17,REELS,Institucional / Agenda,removido,fora de 2025-2026,,101,99,2,Vereador Mirim! Essa é uma das formas de incentivarmos as crianças a p,https://www.instagram.com/reel/CwD8fl3ouqz/
18008659655545820,2024-08-04,FEED,Esporte,removido,fora de 2025-2026,,100,97,3,APOIANDO AO ESPORTE! 🏆 Taça de Vice-Campeão entregue ao time do Santo,https://www.instagram.com/p/C-QrFJWpoBU/
17997276773047633,2023-08-03,FEED,Institucional / Agenda,removido,fora de 2025-2026,,100,93,7,Rebobina pro primeiro dia! 🔚 Me peguei pensando que já se foram 6 mes,https://www.instagram.com/p/Cvf0ISxOX2a/
17962718861376510,2023-04-05,FEED,Institucional / Agenda,removido,fora de 2025-2026,,100,95,5,Estamos de #Luto 🖤 que Deus conforte as famílias.,https://www.instagram.com/p/CqqGFTxO35R/
17877620828834512,2023-03-17,REELS,Institucional / Agenda,removido,fora de 2025-2026,,100,93,7,"Uma semana em 30 segundos! 🚀 Trabalho, reuniões, sessões, eventos, at",https://www.instagram.com/reel/Cp5yaxxD5rt/
17880373440461396,2026-02-03,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,99,91,8,ANO LEGISLATIVO COMEÇOU NA ALESC ▶️ O ano legislativo começou oficialm,https://www.instagram.com/p/DUTx445AXqf/
18003089000101150,2023-10-01,REELS,Institucional / Agenda,removido,fora de 2025-2026,,99,92,7,"➡️VEREADOR, esse post é pra você!😜 Gratidão pelo seu compromisso em t",https://www.instagram.com/reel/Cx2xTk6uK69/
17951285429608964,2023-04-27,REELS,Institucional / Agenda,removido,fora de 2025-2026,,99,96,3,AEROPORTO REGIONAL DE JAGUARUNA ✈️ Com uma média de 11 mil passageiros,https://www.instagram.com/reel/CrjovNVtJzf/
17905467252203575,2026-03-07,REELS,Atualidades,removido,base de atualidades cai,,98,94,4,O MAIOR ESCÂNDALO DA REPÚBLICA? O caso do Banco Master é um absurdo. P,https://www.instagram.com/reel/DVlrAdIjUL-/
18086750662753034,2025-10-24,REELS,Obras e Entregas,aprovado,obra/entrega (direcionar p/ cidade),Treze Tílias,98,92,6,CHEGAMOS EM TREZE TÍLIAS! Foram destinados R$ 200 mil para a pavimenta,https://www.instagram.com/reel/DQMtP3cAAd9/
18005543161783914,2023-06-13,REELS,Institucional / Agenda,removido,fora de 2025-2026,,98,98,0,"A correria entre audiências, Plenário e CCJ - tudo em modo turbo - enf",https://www.instagram.com/reel/CtclQhMJNzC/
17871529817912501,2023-05-26,REELS,Educação,removido,fora de 2025-2026,,98,95,3,Foi importante para minha formação como homem e como profissional! ✍🏼,https://www.instagram.com/reel/CstvVSKRaHm/
